31
152.829, 136.187, 31.3072
154.488, 172.519, 5.06347
152.829, 136.187, 31.3072
209.965, 160.905, 56.0611
209.825, 204.846, 66.9479
205.14, 199.935, 60.3365
199.18, 192.15, 51.2332
198.239, 190.159, 49.466
196.617, 185.307, 45.9375
196.496, 178.23, 43.5602
197.733, 152.033, 46.1018
168.878, 148.377, 24.0209
164.909, 144.096, 25.6643
154.483, 132.077, 35.3834
180.108, 206.053, 46.4335
197.924, 208.964, 60.2216
164.818, 226.66, 60.1294
174.609, 212.102, 49.0494
259, 259, 139.083
52
154.117, 178.453, 5.9449
154.289, 167.46, 5.06347
154.117, 178.453, 5.9449
154.289, 167.46, 5.06347
154.117, 178.453, 5.9449
154.289, 167.46, 5.06347
154.117, 178.453, 5.9449
154.289, 167.46, 5.06347
154.117, 178.453, 5.9449
154.289, 167.46, 5.06347
154.117, 178.453, 5.9449
154.289, 167.46, 5.06347
154.117, 178.453, 5.9449
154.289, 167.46, 5.06347
154.117, 178.453, 5.9449
154.289, 167.46, 5.06347
154.117, 178.453, 5.9449
154.289, 167.46, 5.06347
154.117, 178.453, 5.9449
154.289, 167.46, 5.06347
154.117, 178.453, 5.9449
154.289, 167.46, 5.06347
154.117, 178.453, 5.9449
154.289, 167.46, 5.06347
154.117, 178.453, 5.9449
154.289, 167.46, 5.06347
154.117, 178.453, 5.9449
154.289, 167.46, 5.06347
154.117, 178.453, 5.9449
154.289, 167.46, 5.06347
154.117, 178.453, 5.9449
154.289, 167.46, 5.06347
154.117, 178.453, 5.9449
154.289, 167.46, 5.06347
154.117, 178.453, 5.9449
154.289, 167.46, 5.06347
209.965, 160.905, 56.68
209.825, 204.846, 64.0875
205.14, 199.935, 57.5954
199.18, 192.15, 48.8133
198.239, 190.159, 47.1731
196.617, 185.307, 44.0275
196.496, 178.23, 42.3949
197.733, 152.033, 47.8518
168.878, 148.377, 28.1057
164.909, 144.096, 30.2735
154.483, 132.077, 40.4424
180.108, 206.053, 42.2006
197.924, 208.964, 56.7001
164.818, 226.66, 55.1174
174.609, 212.102, 44.4032
259, 259, 135.653
52
146.805, 192.066, 15.4527
154.488, 172.519, 5.9449
146.805, 192.066, 15.4527
154.488, 172.519, 5.9449
146.805, 192.066, 15.4527
154.488, 172.519, 5.9449
146.805, 192.066, 15.4527
154.488, 172.519, 5.9449
146.805, 192.066, 15.4527
154.488, 172.519, 5.9449
146.805, 192.066, 15.4527
154.488, 172.519, 5.9449
146.805, 192.066, 15.4527
154.488, 172.519, 5.9449
146.805, 192.066, 15.4527
154.488, 172.519, 5.9449
146.805, 192.066, 15.4527
154.488, 172.519, 5.9449
146.805, 192.066, 15.4527
154.488, 172.519, 5.9449
146.805, 192.066, 15.4527
154.488, 172.519, 5.9449
146.805, 192.066, 15.4527
154.488, 172.519, 5.9449
146.805, 192.066, 15.4527
154.488, 172.519, 5.9449
146.805, 192.066, 15.4527
154.488, 172.519, 5.9449
146.805, 192.066, 15.4527
154.488, 172.519, 5.9449
146.805, 192.066, 15.4527
154.488, 172.519, 5.9449
146.805, 192.066, 15.4527
154.488, 172.519, 5.9449
146.805, 192.066, 15.4527
154.488, 172.519, 5.9449
209.965, 160.905, 58.5402
216.235, 207.946, 68.764
209.825, 204.846, 61.6442
205.14, 199.935, 55.3609
199.18, 192.15, 47.0988
198.239, 190.159, 45.6486
196.617, 185.307, 43.0497
196.496, 178.23, 42.3802
197.733, 152.033, 50.9935
168.878, 148.377, 33.5028
164.909, 144.096, 36.0117
180.108, 206.053, 37.9119
197.924, 208.964, 53.3854
166.376, 234.291, 57.1685
164.818, 226.66, 49.3809
174.609, 212.102, 39.398
53
110.433, 215.824, 43.4439
154.117, 178.453, 15.4527
110.433, 215.824, 43.4439
154.117, 178.453, 15.4527
110.433, 215.824, 43.4439
154.117, 178.453, 15.4527
110.433, 215.824, 43.4439
154.117, 178.453, 15.4527
110.433, 215.824, 43.4439
154.117, 178.453, 15.4527
110.433, 215.824, 43.4439
154.117, 178.453, 15.4527
110.433, 215.824, 43.4439
154.117, 178.453, 15.4527
110.433, 215.824, 43.4439
154.117, 178.453, 15.4527
110.433, 215.824, 43.4439
154.117, 178.453, 15.4527
110.433, 215.824, 43.4439
154.117, 178.453, 15.4527
110.433, 215.824, 43.4439
154.117, 178.453, 15.4527
110.433, 215.824, 43.4439
154.117, 178.453, 15.4527
110.433, 215.824, 43.4439
154.117, 178.453, 15.4527
110.433, 215.824, 43.4439
154.117, 178.453, 15.4527
110.433, 215.824, 43.4439
154.117, 178.453, 15.4527
110.433, 215.824, 43.4439
154.117, 178.453, 15.4527
110.433, 215.824, 43.4439
154.117, 178.453, 15.4527
110.433, 215.824, 43.4439
154.117, 178.453, 15.4527
209.965, 160.905, 70.4287
222.149, 209.305, 77.2912
216.235, 207.946, 71.2227
209.825, 204.846, 64.3028
205.14, 199.935, 58.8632
199.18, 192.15, 52.375
198.239, 190.159, 51.4692
196.617, 185.307, 50.2689
196.496, 178.23, 51.5818
214.882, 141.182, 84.9921
208.422, 145.548, 77.2047
197.733, 152.033, 64.7786
180.108, 206.053, 36.121
197.924, 208.964, 53.8394
166.376, 234.291, 46.5404
164.818, 226.66, 39.0028
174.609, 212.102, 34.2709
47
84.8218, 215.155, 25.6197
146.805, 192.066, 43.4439
84.8218, 215.155, 25.6197
146.805, 192.066, 43.4439
84.8218, 215.155, 25.6197
146.805, 192.066, 43.4439
84.8218, 215.155, 25.6197
146.805, 192.066, 43.4439
84.8218, 215.155, 25.6197
146.805, 192.066, 43.4439
84.8218, 215.155, 25.6197
146.805, 192.066, 43.4439
84.8218, 215.155, 25.6197
146.805, 192.066, 43.4439
84.8218, 215.155, 25.6197
146.805, 192.066, 43.4439
84.8218, 215.155, 25.6197
146.805, 192.066, 43.4439
84.8218, 215.155, 25.6197
146.805, 192.066, 43.4439
84.8218, 215.155, 25.6197
146.805, 192.066, 43.4439
84.8218, 215.155, 25.6197
146.805, 192.066, 43.4439
84.8218, 215.155, 25.6197
146.805, 192.066, 43.4439
84.8218, 215.155, 25.6197
146.805, 192.066, 43.4439
84.8218, 215.155, 25.6197
146.805, 192.066, 43.4439
84.8218, 215.155, 25.6197
146.805, 192.066, 43.4439
84.8218, 215.155, 25.6197
146.805, 192.066, 43.4439
84.8218, 215.155, 25.6197
146.805, 192.066, 43.4439
209.965, 160.905, 113.678
205.14, 199.935, 96.0305
199.18, 192.15, 91.8503
198.239, 190.159, 91.4799
196.617, 185.307, 91.4279
196.496, 178.23, 93.9163
180.108, 206.053, 70.3569
181.988, 245.767, 77.5681
166.376, 234.291, 58.9125
164.818, 226.66, 55.4541
174.609, 212.102, 64.2836
39
53.8694, 196.43, 36.1761
110.433, 215.824, 25.6197
53.8694, 196.43, 36.1761
110.433, 215.824, 25.6197
53.8694, 196.43, 36.1761
110.433, 215.824, 25.6197
53.8694, 196.43, 36.1761
110.433, 215.824, 25.6197
53.8694, 196.43, 36.1761
110.433, 215.824, 25.6197
53.8694, 196.43, 36.1761
110.433, 215.824, 25.6197
53.8694, 196.43, 36.1761
110.433, 215.824, 25.6197
53.8694, 196.43, 36.1761
110.433, 215.824, 25.6197
53.8694, 196.43, 36.1761
110.433, 215.824, 25.6197
53.8694, 196.43, 36.1761
110.433, 215.824, 25.6197
53.8694, 196.43, 36.1761
110.433, 215.824, 25.6197
53.8694, 196.43, 36.1761
110.433, 215.824, 25.6197
53.8694, 196.43, 36.1761
110.433, 215.824, 25.6197
53.8694, 196.43, 36.1761
110.433, 215.824, 25.6197
53.8694, 196.43, 36.1761
110.433, 215.824, 25.6197
53.8694, 196.43, 36.1761
110.433, 215.824, 25.6197
53.8694, 196.43, 36.1761
110.433, 215.824, 25.6197
53.8694, 196.43, 36.1761
110.433, 215.824, 25.6197
181.988, 245.767, 101.875
166.376, 234.291, 83.7691
164.818, 226.66, 80.819
36
39.0872, 166.64, 33.2558
84.8218, 215.155, 36.1761
39.0872, 166.64, 33.2558
84.8218, 215.155, 36.1761
39.0872, 166.64, 33.2558
84.8218, 215.155, 36.1761
39.0872, 166.64, 33.2558
84.8218, 215.155, 36.1761
39.0872, 166.64, 33.2558
84.8218, 215.155, 36.1761
39.0872, 166.64, 33.2558
84.8218, 215.155, 36.1761
39.0872, 166.64, 33.2558
84.8218, 215.155, 36.1761
39.0872, 166.64, 33.2558
84.8218, 215.155, 36.1761
39.0872, 166.64, 33.2558
84.8218, 215.155, 36.1761
39.0872, 166.64, 33.2558
84.8218, 215.155, 36.1761
39.0872, 166.64, 33.2558
84.8218, 215.155, 36.1761
39.0872, 166.64, 33.2558
84.8218, 215.155, 36.1761
39.0872, 166.64, 33.2558
84.8218, 215.155, 36.1761
39.0872, 166.64, 33.2558
84.8218, 215.155, 36.1761
39.0872, 166.64, 33.2558
84.8218, 215.155, 36.1761
39.0872, 166.64, 33.2558
84.8218, 215.155, 36.1761
39.0872, 166.64, 33.2558
84.8218, 215.155, 36.1761
39.0872, 166.64, 33.2558
84.8218, 215.155, 36.1761
41
38.6517, 153.437, 13.2095
53.8694, 196.43, 33.2558
38.6517, 153.437, 13.2095
53.8694, 196.43, 33.2558
38.6517, 153.437, 13.2095
53.8694, 196.43, 33.2558
38.6517, 153.437, 13.2095
53.8694, 196.43, 33.2558
38.6517, 153.437, 13.2095
53.8694, 196.43, 33.2558
38.6517, 153.437, 13.2095
53.8694, 196.43, 33.2558
38.6517, 153.437, 13.2095
53.8694, 196.43, 33.2558
38.6517, 153.437, 13.2095
53.8694, 196.43, 33.2558
38.6517, 153.437, 13.2095
53.8694, 196.43, 33.2558
38.6517, 153.437, 13.2095
53.8694, 196.43, 33.2558
38.6517, 153.437, 13.2095
53.8694, 196.43, 33.2558
38.6517, 153.437, 13.2095
53.8694, 196.43, 33.2558
38.6517, 153.437, 13.2095
53.8694, 196.43, 33.2558
38.6517, 153.437, 13.2095
53.8694, 196.43, 33.2558
38.6517, 153.437, 13.2095
53.8694, 196.43, 33.2558
38.6517, 153.437, 13.2095
53.8694, 196.43, 33.2558
38.6517, 153.437, 13.2095
53.8694, 196.43, 33.2558
38.6517, 153.437, 13.2095
53.8694, 196.43, 33.2558
33.0745, 130.443, 36.6925
32.9979, 132.934, 34.2511
32.554, 133.701, 33.5807
31.3535, 133.092, 34.4273
28.9156, 130.611, 37.4367
41
48.7184, 124.874, 30.2859
39.0872, 166.64, 13.2095
48.7184, 124.874, 30.2859
39.0872, 166.64, 13.2095
48.7184, 124.874, 30.2859
39.0872, 166.64, 13.2095
48.7184, 124.874, 30.2859
39.0872, 166.64, 13.2095
48.7184, 124.874, 30.2859
39.0872, 166.64, 13.2095
48.7184, 124.874, 30.2859
39.0872, 166.64, 13.2095
48.7184, 124.874, 30.2859
39.0872, 166.64, 13.2095
48.7184, 124.874, 30.2859
39.0872, 166.64, 13.2095
48.7184, 124.874, 30.2859
39.0872, 166.64, 13.2095
48.7184, 124.874, 30.2859
39.0872, 166.64, 13.2095
48.7184, 124.874, 30.2859
39.0872, 166.64, 13.2095
48.7184, 124.874, 30.2859
39.0872, 166.64, 13.2095
48.7184, 124.874, 30.2859
39.0872, 166.64, 13.2095
48.7184, 124.874, 30.2859
39.0872, 166.64, 13.2095
48.7184, 124.874, 30.2859
39.0872, 166.64, 13.2095
48.7184, 124.874, 30.2859
39.0872, 166.64, 13.2095
48.7184, 124.874, 30.2859
39.0872, 166.64, 13.2095
48.7184, 124.874, 30.2859
39.0872, 166.64, 13.2095
33.0745, 130.443, 23.661
32.9979, 132.934, 21.2684
32.554, 133.701, 20.6572
31.3535, 133.092, 21.6146
28.9156, 130.611, 24.8158
41
54.7448, 115.593, 11.0652
38.6517, 153.437, 30.2859
54.7448, 115.593, 11.0652
38.6517, 153.437, 30.2859
54.7448, 115.593, 11.0652
38.6517, 153.437, 30.2859
54.7448, 115.593, 11.0652
38.6517, 153.437, 30.2859
54.7448, 115.593, 11.0652
38.6517, 153.437, 30.2859
54.7448, 115.593, 11.0652
38.6517, 153.437, 30.2859
54.7448, 115.593, 11.0652
38.6517, 153.437, 30.2859
54.7448, 115.593, 11.0652
38.6517, 153.437, 30.2859
54.7448, 115.593, 11.0652
38.6517, 153.437, 30.2859
54.7448, 115.593, 11.0652
38.6517, 153.437, 30.2859
54.7448, 115.593, 11.0652
38.6517, 153.437, 30.2859
54.7448, 115.593, 11.0652
38.6517, 153.437, 30.2859
54.7448, 115.593, 11.0652
38.6517, 153.437, 30.2859
54.7448, 115.593, 11.0652
38.6517, 153.437, 30.2859
54.7448, 115.593, 11.0652
38.6517, 153.437, 30.2859
54.7448, 115.593, 11.0652
38.6517, 153.437, 30.2859
54.7448, 115.593, 11.0652
38.6517, 153.437, 30.2859
54.7448, 115.593, 11.0652
38.6517, 153.437, 30.2859
33.0745, 130.443, 16.6058
32.9979, 132.934, 17.6666
32.554, 133.701, 18.4176
28.9156, 130.611, 20.6173
29.2962, 130.587, 20.2452
43
67.29, 106.648, 15.408
48.7184, 124.874, 11.0652
67.29, 106.648, 15.408
48.7184, 124.874, 11.0652
67.29, 106.648, 15.408
48.7184, 124.874, 11.0652
67.29, 106.648, 15.408
48.7184, 124.874, 11.0652
67.29, 106.648, 15.408
48.7184, 124.874, 11.0652
67.29, 106.648, 15.408
48.7184, 124.874, 11.0652
67.29, 106.648, 15.408
48.7184, 124.874, 11.0652
67.29, 106.648, 15.408
48.7184, 124.874, 11.0652
67.29, 106.648, 15.408
48.7184, 124.874, 11.0652
67.29, 106.648, 15.408
48.7184, 124.874, 11.0652
67.29, 106.648, 15.408
48.7184, 124.874, 11.0652
67.29, 106.648, 15.408
48.7184, 124.874, 11.0652
67.29, 106.648, 15.408
48.7184, 124.874, 11.0652
67.29, 106.648, 15.408
48.7184, 124.874, 11.0652
67.29, 106.648, 15.408
48.7184, 124.874, 11.0652
67.29, 106.648, 15.408
48.7184, 124.874, 11.0652
67.29, 106.648, 15.408
48.7184, 124.874, 11.0652
67.29, 106.648, 15.408
48.7184, 124.874, 11.0652
33.0745, 130.443, 26.2701
32.9979, 132.934, 27.8142
32.554, 133.701, 28.641
28.9156, 130.611, 29.8778
29.2962, 130.587, 29.5371
112.49, 68.7814, 74.3363
113.008, 63.0622, 78.4481
43
82.7267, 99.2443, 17.1202
54.7448, 115.593, 15.408
82.7267, 99.2443, 17.1202
54.7448, 115.593, 15.408
82.7267, 99.2443, 17.1202
54.7448, 115.593, 15.408
82.7267, 99.2443, 17.1202
54.7448, 115.593, 15.408
82.7267, 99.2443, 17.1202
54.7448, 115.593, 15.408
82.7267, 99.2443, 17.1202
54.7448, 115.593, 15.408
82.7267, 99.2443, 17.1202
54.7448, 115.593, 15.408
82.7267, 99.2443, 17.1202
54.7448, 115.593, 15.408
82.7267, 99.2443, 17.1202
54.7448, 115.593, 15.408
82.7267, 99.2443, 17.1202
54.7448, 115.593, 15.408
82.7267, 99.2443, 17.1202
54.7448, 115.593, 15.408
82.7267, 99.2443, 17.1202
54.7448, 115.593, 15.408
82.7267, 99.2443, 17.1202
54.7448, 115.593, 15.408
82.7267, 99.2443, 17.1202
54.7448, 115.593, 15.408
82.7267, 99.2443, 17.1202
54.7448, 115.593, 15.408
82.7267, 99.2443, 17.1202
54.7448, 115.593, 15.408
82.7267, 99.2443, 17.1202
54.7448, 115.593, 15.408
82.7267, 99.2443, 17.1202
54.7448, 115.593, 15.408
33.0745, 130.443, 41.6764
28.9156, 130.611, 45.242
29.2962, 130.587, 44.9068
112.74, 82.7768, 51.3372
112.142, 79.7652, 52.2912
112.49, 68.7814, 58.9653
113.008, 63.0622, 63.165
47
98.3076, 96.9076, 15.7551
67.29, 106.648, 17.1202
98.3076, 96.9076, 15.7551
67.29, 106.648, 17.1202
98.3076, 96.9076, 15.7551
67.29, 106.648, 17.1202
98.3076, 96.9076, 15.7551
67.29, 106.648, 17.1202
98.3076, 96.9076, 15.7551
67.29, 106.648, 17.1202
98.3076, 96.9076, 15.7551
67.29, 106.648, 17.1202
98.3076, 96.9076, 15.7551
67.29, 106.648, 17.1202
98.3076, 96.9076, 15.7551
67.29, 106.648, 17.1202
98.3076, 96.9076, 15.7551
